"study","outcome.name","reference_condition","condition.name","estimate","std.error","model","prediction","z_raw","z_recal"
"Braman751","scholar_credibility","Immigration, Divided, 15% support","Immigration, Divided, 85% support",-0.0263888888888915,0.0965691780199797,"davinci-002",-0.00766177581464889,0.193924329255117,0.102742327788281
"Braman751","scholar_credibility","Immigration, Clearly No Authority, 85% support","Immigration, Divided, 15% support",-0.243452380952377,0.103444723094209,"davinci-002",0.0131400694704058,2.48047887555462,2.45246856728832
"Braman751","scholar_credibility","Immigration, Clearly No Authority, 85% support","Immigration, Divided, 85% support",-0.269841269841267,0.104888687381744,"davinci-002",0.00547829365575692,2.62487376255357,2.5765033396617
"Braman751","scholar_credibility","Immigration, Clearly No Authority, 15% support","Immigration, Divided, 15% support",-0.0552536231884041,0.0960258871940797,"davinci-002",0.0418859202380559,1.01159745840337,1.06644183912264
"Braman751","scholar_credibility","Immigration, Clearly No Authority, 15% support","Immigration, Clearly No Authority, 85% support",0.188198757763977,0.104388704411066,"davinci-002",0.0287458507676501,-1.52749196281263,-1.51279095125976
"Braman751","scholar_credibility","Immigration, Clearly No Authority, 15% support","Immigration, Divided, 85% support",-0.0816425120772936,0.0975796957160541,"davinci-002",0.034224144423407,1.18740538849249,1.21907682086029
"Braman751","pass_legislation","Gun Control, Clear Authority, 85% support","Immigration, Divided, 15% support",-0.051518026565466,0.0561883419153878,"davinci-002",-0.0272984800235869,0.431042200503985,0.175076006453204
"Braman751","pass_legislation","Gun Control, Clear Authority, 85% support","Immigration, Clearly No Authority, 85% support",-0.0494959677419363,0.0570196152203491,"davinci-002",-0.0461196347718099,0.0592135347998884,-0.286766352570988
"Braman751","pass_legislation","Gun Control, Clear Authority, 85% support","Immigration, Clearly No Authority, 15% support",-0.0397533206831131,0.0561883419153875,"davinci-002",-0.0186311337055111,0.375917605993951,0.163760852183297
"Braman751","pass_legislation","Gun Control, Clear Authority, 85% support","Gun Control, Divided, 85% support",-0.028315412186381,0.0595608807779268,"davinci-002",0.000498917345710725,0.483779439721957,0.374854191115712
"Braman751","pass_legislation","Gun Control, Clear Authority, 85% support","Gun Control, Divided. 15% support",-0.0869012707722405,0.0565929084219001,"davinci-002",-0.0366528682285108,0.887892210259418,0.58681173135236
"Braman751","pass_legislation","Gun Control, Clear Authority, 85% support","Gun Control, Clearly No Authority, 85% support",-0.0597330367074536,0.0584528408391689,"davinci-002",-0.0238434319030294,0.613992481617332,0.384729697061318
"Braman751","pass_legislation","Gun Control, Clear Authority, 85% support","Gun Control, Clearly No Authority, 15% support",-0.0352223190932881,0.0550912455050376,"davinci-002",-0.0205205364983749,0.266862410899184,0.0407404898205507
"Braman751","pass_legislation","Gun Control, Clear Authority, 85% support","Immigration, Clear Authority, 85% support",0.0715136476426789,0.0568033800452168,"davinci-002",-0.0211613771360202,-1.63150546155753,-1.85401582892329
"Braman751","pass_legislation","Gun Control, Clear Authority, 85% support","Immigration, Clear Authority, 15% support",-0.0679289387564286,0.0559938202974885,"davinci-002",-0.0342127027633337,0.602142090215752,0.310217055586244
"Braman751","pass_legislation","Gun Control, Clear Authority, 85% support","Immigration, Divided, 85% support",0.037024554646123,0.0563879687661378,"davinci-002",-0.0132753234823455,-0.89203209885217,-1.07646245370908
"Braman751","pass_legislation","Gun Control, Clear Authority, 15% support","Gun Control, Clear Authority, 85% support",0.0015924867292784,0.05429064575905,"davinci-002",0.0267011378107243,0.46248576951694,0.480056171311568
"Braman751","pass_legislation","Gun Control, Clear Authority, 15% support","Immigration, Divided, 15% support",-0.0499255398361873,0.0529316591027664,"davinci-002",-0.000597342212862673,0.931922378014909,0.803473197757843
"Braman751","pass_legislation","Gun Control, Clear Authority, 15% support","Immigration, Clearly No Authority, 85% support",-0.0479034810126581,0.0538132631239518,"davinci-002",-0.0194184969610857,0.529330176205092,0.303654356933825
"Braman751","pass_legislation","Gun Control, Clear Authority, 15% support","Immigration, Clearly No Authority, 15% support",-0.0381608339538347,0.0529316591027666,"davinci-002",0.00807000410521319,0.873406177752542,0.791461865263837
"Braman751","pass_legislation","Gun Control, Clear Authority, 15% support","Gun Control, Divided, 85% support",-0.0267229254571022,0.0564989317351523,"davinci-002",0.027200055156435,0.954407082709275,0.973798671702535
"Braman751","pass_legislation","Gun Control, Clear Authority, 15% support","Gun Control, Divided. 15% support",-0.0853087840429624,0.0533609225165813,"davinci-002",-0.00995173041778652,1.41221422102962,1.23501090977199
"Braman751","pass_legislation","Gun Control, Clear Authority, 15% support","Gun Control, Clearly No Authority, 85% support",-0.0581405499781747,0.0553296066346059,"davinci-002",0.00285770590769485,1.102452368561,0.997304806502429
"Braman751","pass_legislation","Gun Control, Clear Authority, 15% support","Gun Control, Clearly No Authority, 15% support",-0.0336298323640091,0.0517655879853329,"davinci-002",0.00618060131234932,0.769052090891697,0.67489590240436
"Braman751","pass_legislation","Gun Control, Clear Authority, 15% support","Immigration, Clear Authority, 85% support",0.0731061343719578,0.0535840904815261,"davinci-002",0.00553976067470408,-1.26094094515887,-1.35529830211564
"Braman751","pass_legislation","Gun Control, Clear Authority, 15% support","Immigration, Clear Authority, 15% support",-0.066336452027151,0.0527251237995557,"davinci-002",-0.00751156495260941,1.11568988056197,0.949493777277572
"Braman751","pass_legislation","Gun Control, Clear Authority, 15% support","Immigration, Divided, 85% support",0.0386170413754018,0.0531435206750732,"davinci-002",0.0134258143283787,-0.474022547377801,-0.527018006555408
"Braman751","pass_legislation","Gun Control, Divided, 85% support","Immigration, Divided, 15% support",-0.0232026143790828,0.0583248217955206,"davinci-002",-0.0277973973692976,-0.0787792032408361,-0.327798594746483
"Braman751","pass_legislation","Gun Control, Divided, 85% support","Immigration, Clearly No Authority, 85% support",-0.0211805555555534,0.0591260652348474,"davinci-002",-0.0466185521175206,-0.430233205286503,-0.766283567779535
"Braman751","pass_legislation","Gun Control, Divided, 85% support","Immigration, Clearly No Authority, 15% support",-0.0114379084967301,0.0583248217955208,"davinci-002",-0.0191300510512218,-0.131884544481925,-0.338699266833775
"Braman751","pass_legislation","Gun Control, Divided, 85% support","Gun Control, Divided. 15% support",-0.0585858585858559,0.0587146689842348,"davinci-002",-0.0371517855742215,0.365054821604965,0.0724411379935978
"Braman751","pass_legislation","Gun Control, Divided, 85% support","Immigration, Clear Authority, 85% support",0.0998290598290626,0.0589175615147143,"davinci-002",-0.0216602944817309,-2.06202278552299,-2.27895363323597
"Braman751","pass_legislation","Gun Control, Divided, 85% support","Immigration, Clear Authority, 15% support",-0.0396135265700459,0.0581374490478061,"davinci-002",-0.0347116201090444,0.0843158160752922,-0.199282687170268
"Braman751","pass_legislation","Gun Control, Divided, 85% support","Immigration, Divided, 85% support",0.0653399668325064,0.0585171606612085,"davinci-002",-0.0137742408280562,-1.351983021162,-1.53212417246152
"Braman751","pass_legislation","Gun Control, Divided. 15% support","Immigration, Divided, 15% support",0.035383244206775,0.0552905380882336,"davinci-002",0.00935438820492385,-0.47076510560114,-0.542616014383938
"Braman751","pass_legislation","Gun Control, Divided. 15% support","Immigration, Clearly No Authority, 85% support",0.0374053030303049,0.0561351080408921,"davinci-002",-0.00946676654329914,-0.834986717037398,-1.00097908359173
"Braman751","pass_legislation","Gun Control, Divided. 15% support","Immigration, Clearly No Authority, 15% support",0.0471479500891282,0.0552905380882339,"davinci-002",0.0180217345229997,-0.526784809358307,-0.554114903324546
"Braman751","pass_legislation","Gun Control, Divided. 15% support","Immigration, Clear Authority, 85% support",0.158414918414921,0.0559154524210198,"davinci-002",0.0154914910924906,-2.55606314773737,-2.59593942958005
"Braman751","pass_legislation","Gun Control, Divided. 15% support","Immigration, Clear Authority, 15% support",0.0189723320158124,0.055092846599113,"davinci-002",0.00244016546517711,-0.300078278236969,-0.407830149386463
"Braman751","pass_legislation","Gun Control, Divided. 15% support","Immigration, Divided, 85% support",0.123925825418365,0.0554933947101533,"davinci-002",0.0233775447461653,-1.81189637428692,-1.81171639733237
"Braman751","pass_legislation","Gun Control, Clearly No Authority, 85% support","Immigration, Divided, 15% support",0.00821501014198785,0.0571928397669333,"davinci-002",-0.00345504812055752,-0.20404754004351,-0.337117245170151
"Braman751","pass_legislation","Gun Control, Clearly No Authority, 85% support","Immigration, Clearly No Authority, 85% support",0.0102370689655175,0.0580097205068454,"davinci-002",-0.0222762028687805,-0.560479718747505,-0.783820880051213
"Braman751","pass_legislation","Gun Control, Clearly No Authority, 85% support","Immigration, Clearly No Authority, 15% support",0.0199797160243408,0.0571928397669336,"davinci-002",0.00521229819751834,-0.258203962016944,-0.348233667427445
"Braman751","pass_legislation","Gun Control, Clearly No Authority, 85% support","Gun Control, Divided, 85% support",0.0314176245210742,0.0605094180475085,"davinci-002",0.0243423492487401,-0.11692849643305,-0.112235045889548
"Braman751","pass_legislation","Gun Control, Clearly No Authority, 85% support","Gun Control, Divided. 15% support",-0.0271682340647867,0.057590350207784,"davinci-002",-0.0128094363254814,0.249326452912672,0.0710441846784969
"Braman751","pass_legislation","Gun Control, Clearly No Authority, 85% support","Immigration, Clear Authority, 85% support",0.131246684350132,0.057797189706481,"davinci-002",0.00268205476700922,-2.22440970289437,-2.32593123507115
"Braman751","pass_legislation","Gun Control, Clearly No Authority, 85% support","Immigration, Clear Authority, 15% support",-0.00819590204897462,0.0570017461567021,"davinci-002",-0.0103692708603043,-0.0381281093627357,-0.206093423900601
"Braman751","pass_legislation","Gun Control, Clearly No Authority, 85% support","Immigration, Divided, 85% support",0.0967575913535775,0.0573889725903554,"davinci-002",0.0105681084206839,-1.50184746376481,-1.56506468509636
"Braman751","pass_legislation","Gun Control, Clearly No Authority, 15% support","Immigration, Divided, 15% support",-0.0162957074721771,0.0537525036601379,"davinci-002",-0.00677794352521199,0.177066430377704,0.0179230132633782
"Braman751","pass_legislation","Gun Control, Clearly No Authority, 15% support","Immigration, Clearly No Authority, 85% support",-0.0142736486486476,0.0546208605059399,"davinci-002",-0.025599098273435,-0.207346598348734,-0.46182228774536
"Braman751","pass_legislation","Gun Control, Clearly No Authority, 15% support","Immigration, Clearly No Authority, 15% support",-0.00453100158982432,0.0537525036601382,"davinci-002",0.00188940279286387,0.119443820203847,0.00609510360985384
"Braman751","pass_legislation","Gun Control, Clearly No Authority, 15% support","Gun Control, Divided, 85% support",0.00690690690690849,0.0572686685856688,"davinci-002",0.0210194538440857,0.246427012984701,0.234907191709747
"Braman751","pass_legislation","Gun Control, Clearly No Authority, 15% support","Gun Control, Divided. 15% support",-0.051678951678952,0.0541752634159008,"davinci-002",-0.0161323317301358,0.656141155713937,0.44920056430119
"Braman751","pass_legislation","Gun Control, Clearly No Authority, 15% support","Gun Control, Clearly No Authority, 85% support",-0.0245107176141641,0.0561153854544532,"davinci-002",-0.00332289540465447,0.377575989863013,0.24262009362377
"Braman751","pass_legislation","Gun Control, Clearly No Authority, 15% support","Immigration, Clear Authority, 85% support",0.106735966735968,0.0543950904686629,"davinci-002",-0.000640840637645246,-1.97401652333813,-2.09923705305158
"Braman751","pass_legislation","Gun Control, Clearly No Authority, 15% support","Immigration, Clear Authority, 15% support",-0.0327066196631397,0.0535491343911378,"davinci-002",-0.0136921662649587,0.355084234589006,0.158665765274919
"Braman751","pass_legislation","Gun Control, Clearly No Authority, 15% support","Immigration, Divided, 85% support",0.0722468737394128,0.0539611425389011,"davinci-002",0.00724521301602943,-1.20460126796839,-1.28932323557169
"Braman751","pass_legislation","Immigration, Clear Authority, 85% support","Immigration, Divided, 15% support",-0.123031674208142,0.0555059483568942,"davinci-002",-0.00613710288756675,2.10598277807924,1.95514571168363
"Braman751","pass_legislation","Immigration, Clear Authority, 85% support","Immigration, Clearly No Authority, 85% support",-0.121009615384613,0.0563472896923572,"davinci-002",-0.0249582576357897,1.70463137221402,1.46118260095427
"Braman751","pass_legislation","Immigration, Clear Authority, 85% support","Immigration, Clearly No Authority, 15% support",-0.11126696832579,0.0555059483568945,"davinci-002",0.00253024343050912,2.05018047839847,1.94369144820804
"Braman751","pass_legislation","Immigration, Clear Authority, 85% support","Immigration, Divided, 85% support",-0.0344890929965528,0.0557080205838323,"davinci-002",0.00788605365367467,0.760665092856049,0.681866897717387
"Braman751","pass_legislation","Immigration, Clear Authority, 15% support","Immigration, Divided, 15% support",0.016410912190965,0.0546771819861296,"davinci-002",0.00691422273974673,-0.173686519792249,-0.259018230028144
"Braman751","pass_legislation","Immigration, Clear Authority, 15% support","Immigration, Clearly No Authority, 85% support",0.0184329710144948,0.0555310812304293,"davinci-002",-0.0119069320084763,-0.546358946210213,-0.726636751894847
"Braman751","pass_legislation","Immigration, Clear Authority, 15% support","Immigration, Clearly No Authority, 15% support",0.0281756180733181,0.0546771819861298,"davinci-002",0.0155815690578226,-0.230334639753202,-0.270646110870728
"Braman751","pass_legislation","Immigration, Clear Authority, 15% support","Immigration, Clear Authority, 85% support",0.139442586399111,0.0553090268157491,"davinci-002",0.0130513256273135,-2.28518323406494,-2.33802673085733
"Braman751","pass_legislation","Immigration, Clear Authority, 15% support","Immigration, Divided, 85% support",0.104953493402555,0.0548823057488913,"davinci-002",0.0209373792809882,-1.53084155221128,-1.54328699340637
"Braman751","pass_legislation","Immigration, Divided, 15% support","Immigration, Divided, 85% support",0.088542581211588,0.0550807528997908,"davinci-002",0.0140231565412414,-1.35291223789045,-1.40096380343352
"Braman751","pass_legislation","Immigration, Clearly No Authority, 85% support","Immigration, Divided, 15% support",-0.00202205882353332,0.055727218110305,"davinci-002",0.018821154748223,0.374022143551107,0.350980345111972
"Braman751","pass_legislation","Immigration, Clearly No Authority, 85% support","Immigration, Divided, 85% support",0.086520522388055,0.0559284908850934,"davinci-002",0.0328443112894644,-0.959729294481946,-0.911478258723093
"Braman751","pass_legislation","Immigration, Clearly No Authority, 15% support","Immigration, Divided, 15% support",-0.0117647058823533,0.0548763709226235,"davinci-002",-0.00866734631807586,0.0564424999722513,-0.109220043004308
"Braman751","pass_legislation","Immigration, Clearly No Authority, 15% support","Immigration, Clearly No Authority, 85% support",-0.00974264705882377,0.0557272181103056,"davinci-002",-0.0274885010662989,-0.318441411741552,-0.577494055452442
"Braman751","pass_legislation","Immigration, Clearly No Authority, 15% support","Immigration, Divided, 85% support",0.0767778753292355,0.0550807528997908,"davinci-002",0.00535581022316556,-1.29667917277763,-1.3894211188573
"Braman751","legitimacy","Gun Control, Clear Authority, 85% support","Immigration, Divided, 15% support",0.0396110056926011,0.0562625525077987,"davinci-002",-0.000714403741780334,-0.716736223952723,-0.838171781228599
"Braman751","legitimacy","Gun Control, Clear Authority, 85% support","Immigration, Clearly No Authority, 85% support",0.105174731182797,0.0570949237146082,"davinci-002",0.0106419921846091,-1.65571180146793,-1.71888708401416
"Braman751","legitimacy","Gun Control, Clear Authority, 85% support","Immigration, Clearly No Authority, 15% support",0.0714737507906403,0.056262552507799,"davinci-002",0.036216657563891,-0.626652927306526,-0.561665211846952
"Braman751","legitimacy","Gun Control, Clear Authority, 85% support","Gun Control, Divided, 85% support",0.0212517752079539,0.0599395111769375,"davinci-002",-0.00414437858271488,-0.423696378098597,-0.553934484354887
"Braman751","legitimacy","Gun Control, Clear Authority, 85% support","Gun Control, Divided. 15% support",0.0928641251221915,0.0566676533443714,"davinci-002",-0.00400738945017415,-1.70946755080317,-1.84653874060402
"Braman751","legitimacy","Gun Control, Clear Authority, 85% support","Gun Control, Clearly No Authority, 85% support",0.101223581757511,0.0585300422620795,"davinci-002",0.0055831948207945,-1.63403925984656,-1.72021240089487
"Braman751","legitimacy","Gun Control, Clear Authority, 85% support","Gun Control, Clearly No Authority, 15% support",0.0644802867383523,0.0549960962471753,"davinci-002",0.0259503270518708,-0.700594447891572,-0.687126699736227
"Braman751","legitimacy","Gun Control, Clear Authority, 85% support","Immigration, Clear Authority, 85% support",-0.0972291149710487,0.0568784029474851,"davinci-002",-0.0363024400227633,1.07117415031041,0.77335467365481
"Braman751","legitimacy","Gun Control, Clear Authority, 85% support","Immigration, Clear Authority, 15% support",0.0123050128729384,0.0556927749476898,"davinci-002",-0.012509774247793,-0.445565643730969,-0.628394249324378
"Braman751","legitimacy","Gun Control, Clear Authority, 85% support","Immigration, Divided, 85% support",-0.0411250200609838,0.0564624430151434,"davinci-002",0.00686243549613746,0.849900446997146,0.767006312482524
"Braman751","legitimacy","Gun Control, Clear Authority, 15% support","Gun Control, Clear Authority, 85% support",-0.0248740982714022,0.0543623499746705,"davinci-002",-0.00185429848888047,0.423451153109597,0.291815718677799
"Braman751","legitimacy","Gun Control, Clear Authority, 15% support","Immigration, Divided, 15% support",0.0147369074211974,0.053001568440637,"davinci-002",-0.0025687022306608,-0.326511274307682,-0.465354460286349
"Braman751","legitimacy","Gun Control, Clear Authority, 15% support","Immigration, Clearly No Authority, 85% support",0.0803006329113935,0.0538843368378199,"davinci-002",0.00878769369572863,-1.32715633915851,-1.40386917236426
"Braman751","legitimacy","Gun Control, Clear Authority, 15% support","Immigration, Clearly No Authority, 15% support",0.0465996525192366,0.0530015684406369,"davinci-002",0.0343623590750105,-0.230885496491149,-0.171835497804884
"Braman751","legitimacy","Gun Control, Clear Authority, 15% support","Gun Control, Divided, 85% support",-0.00362232306345032,0.0568896866101856,"davinci-002",-0.00599867707159535,-0.0417712620642133,-0.188248437959513
"Braman751","legitimacy","Gun Control, Clear Authority, 15% support","Gun Control, Divided. 15% support",0.0679900268507869,0.0534313988028806,"davinci-002",-0.00586168793905462,-1.38217820316282,-1.53740780709572
"Braman751","legitimacy","Gun Control, Clear Authority, 15% support","Gun Control, Clearly No Authority, 85% support",0.0763494834861058,0.055402683054843,"davinci-002",0.00372889633191403,-1.31077744163229,-1.41132040249425
"Braman751","legitimacy","Gun Control, Clear Authority, 15% support","Gun Control, Clearly No Authority, 15% support",0.03960618846695,0.0516552228230916,"davinci-002",0.0240960285629903,-0.300263149712445,-0.296119495780284
"Braman751","legitimacy","Gun Control, Clear Authority, 15% support","Immigration, Clear Authority, 85% support",-0.122103213242451,0.0536548615162797,"davinci-002",-0.0381567385116438,1.56456418595614,1.23903677032497
"Braman751","legitimacy","Gun Control, Clear Authority, 15% support","Immigration, Clear Authority, 15% support",-0.0125690853984653,0.0523963417029158,"davinci-002",-0.0143640727366734,-0.0342578752613238,-0.238639789034024
"Braman751","legitimacy","Gun Control, Clear Authority, 15% support","Immigration, Divided, 85% support",-0.0659991183323872,0.0532137098285112,"davinci-002",0.005008137007257,1.33437897054115,1.23652754146923
"Braman751","legitimacy","Gun Control, Divided, 85% support","Immigration, Divided, 15% support",0.0183592304846459,0.0587081439199804,"davinci-002",0.00342997484093455,-0.254296161433071,-0.35062428498398
"Braman751","legitimacy","Gun Control, Divided, 85% support","Immigration, Clearly No Authority, 85% support",0.083922955974842,0.0595063161505838,"davinci-002",0.014786370767324,-1.16183608194741,-1.20267139184791
"Braman751","legitimacy","Gun Control, Divided, 85% support","Immigration, Clearly No Authority, 15% support",0.050221975582685,0.0587081439199803,"davinci-002",0.0403610361466059,-0.167965443593647,-0.0856360850539944
"Braman751","legitimacy","Gun Control, Divided, 85% support","Gun Control, Divided. 15% support",0.0716123499142366,0.0590964828343803,"davinci-002",0.000136989132540732,-1.20946894558865,-1.32098951795547
"Braman751","legitimacy","Gun Control, Divided, 85% support","Immigration, Clear Authority, 85% support",-0.118480890179004,0.0592986009083922,"davinci-002",-0.0321580614400484,1.45573128904528,1.18991612847181
"Braman751","legitimacy","Gun Control, Divided, 85% support","Immigration, Clear Authority, 15% support",-0.00894676233501739,0.058162329124703,"davinci-002",-0.0083653956650781,0.0099955878433412,-0.144833206743386
"Braman751","legitimacy","Gun Control, Divided, 85% support","Immigration, Divided, 85% support",-0.0623767952689396,0.0588997353056412,"davinci-002",0.0110068140788523,1.24590728577966,1.1864269459859
"Braman751","legitimacy","Gun Control, Divided. 15% support","Immigration, Divided, 15% support",-0.0532531194295911,0.0553635629088,"davinci-002",0.00329298570839381,1.02135957599284,0.918509419675676
"Braman751","legitimacy","Gun Control, Divided. 15% support","Immigration, Clearly No Authority, 85% support",0.012310606060605,0.0562092483248154,"davinci-002",0.0146493816347832,0.0416083766262663,-0.00231437084149131
"Braman751","legitimacy","Gun Control, Divided. 15% support","Immigration, Clearly No Authority, 15% support",-0.0213903743315519,0.0553635629087999,"davinci-002",0.0402240470140651,1.11290563880641,1.19950588307549
"Braman751","legitimacy","Gun Control, Divided. 15% support","Immigration, Clear Authority, 85% support",-0.190093240093242,0.0559893025954095,"davinci-002",-0.0322950505725891,2.81836319092837,2.53614190671436
"Braman751","legitimacy","Gun Control, Divided. 15% support","Immigration, Clear Authority, 15% support",-0.0805591122492545,0.0547844363358593,"davinci-002",-0.00850238479761883,1.31527733551711,1.15019196324522
"Braman751","legitimacy","Gun Control, Divided. 15% support","Immigration, Divided, 85% support",-0.133989145183176,0.0555666874530245,"davinci-002",0.0108698249463116,2.60693909911311,2.54319079611748
"Braman751","legitimacy","Gun Control, Clearly No Authority, 85% support","Immigration, Divided, 15% support",-0.0616125760649094,0.0572683770470192,"davinci-002",-0.00629759856257484,0.965890432985716,0.818899430040842
"Braman751","legitimacy","Gun Control, Clearly No Authority, 85% support","Immigration, Clearly No Authority, 85% support",0.00395114942528669,0.0580863366798395,"davinci-002",0.00505879736381459,0.0190689928447896,-0.0703263795620725
"Braman751","legitimacy","Gun Control, Clearly No Authority, 85% support","Immigration, Clearly No Authority, 15% support",-0.0297498309668702,0.0572683770470191,"davinci-002",0.0306334627430965,1.05439156518073,1.09054961781923
"Braman751","legitimacy","Gun Control, Clearly No Authority, 85% support","Gun Control, Divided, 85% support",-0.079971806549555,0.0608846219914105,"davinci-002",-0.00972757340350938,1.15372701428541,0.999466876338654
"Braman751","legitimacy","Gun Control, Clearly No Authority, 85% support","Gun Control, Divided. 15% support",-0.0083594566353203,0.0576664124986516,"davinci-002",-0.00959058427096865,-0.0213491282412815,-0.183543445929635
"Braman751","legitimacy","Gun Control, Clearly No Authority, 85% support","Immigration, Clear Authority, 85% support",-0.198452696728559,0.0578735251800267,"davinci-002",-0.0418856348435578,2.70533134793447,2.38523406851666
"Braman751","legitimacy","Gun Control, Clearly No Authority, 85% support","Immigration, Clear Authority, 15% support",-0.0889185688845723,0.0567087063534402,"davinci-002",-0.0180929690685875,1.2489369687709,1.04142219892959
"Braman751","legitimacy","Gun Control, Clearly No Authority, 85% support","Immigration, Divided, 85% support",-0.142348601818494,0.0574647689123083,"davinci-002",0.00127924067534296,2.4994069446797,2.39036505298598
"Braman751","legitimacy","Gun Control, Clearly No Authority, 15% support","Immigration, Divided, 15% support",-0.024869281045752,0.0536513910800771,"davinci-002",-0.0266647307936511,-0.0334651108154737,-0.298180098711444
"Braman751","legitimacy","Gun Control, Clearly No Authority, 15% support","Immigration, Clearly No Authority, 85% support",0.0406944444444441,0.0545236394980332,"davinci-002",-0.0153083348672617,-1.02712841305698,-1.22845468110331
"Braman751","legitimacy","Gun Control, Clearly No Authority, 15% support","Immigration, Clearly No Authority, 15% support",0.00699346405228719,0.053651391080077,"davinci-002",0.0102663305120202,0.0610024529438223,-0.0082162214399937
"Braman751","legitimacy","Gun Control, Clearly No Authority, 15% support","Gun Control, Divided, 85% support",-0.0432285115303982,0.057495582006488,"davinci-002",-0.0300947056345857,0.228431567043368,-0.0355271723727547
"Braman751","legitimacy","Gun Control, Clearly No Authority, 15% support","Gun Control, Divided. 15% support",0.0283838383838376,0.05407605649169,"davinci-002",-0.0299577165020449,-1.078879612733,-1.35881044667387
"Braman751","legitimacy","Gun Control, Clearly No Authority, 15% support","Gun Control, Clearly No Authority, 85% support",0.0367432950191573,0.0560246624026895,"davinci-002",-0.0203671322310763,-1.01938012298476,-1.24095701390834
"Braman751","legitimacy","Gun Control, Clearly No Authority, 15% support","Immigration, Clear Authority, 85% support",-0.161709401709402,0.0542968661341611,"davinci-002",-0.0622527670746341,1.83171961322818,1.3840041030627
"Braman751","legitimacy","Gun Control, Clearly No Authority, 15% support","Immigration, Clear Authority, 15% support",-0.0521752738654153,0.0530535779331473,"davinci-002",-0.0384601012996638,0.258515506400605,-0.0723252397267921
"Braman751","legitimacy","Gun Control, Clearly No Authority, 15% support","Immigration, Divided, 85% support",-0.105605306799338,0.0538609730823054,"davinci-002",-0.0190878915557333,1.606309917784,1.3825772672297
"Braman751","legitimacy","Immigration, Clear Authority, 85% support","Immigration, Divided, 15% support",0.136840120663651,0.0555792576799593,"davinci-002",0.0355880362809829,-1.82176028628711,-1.75918581916716
"Braman751","legitimacy","Immigration, Clear Authority, 85% support","Immigration, Clearly No Authority, 85% support",0.202403846153847,0.0564217102145922,"davinci-002",0.0469444322073724,-2.75531197752081,-2.63650790570744
"Braman751","legitimacy","Immigration, Clear Authority, 85% support","Immigration, Clearly No Authority, 15% support",0.168702865761689,0.0555792576799591,"davinci-002",0.0725190975866543,-1.73056950002622,-1.47927986093779
"Braman751","legitimacy","Immigration, Clear Authority, 85% support","Immigration, Divided, 85% support",0.0561040949100638,0.0557815967932144,"davinci-002",0.0431648755189007,-0.231962154814777,-0.131037982200254
"Braman751","legitimacy","Immigration, Clear Authority, 15% support","Immigration, Divided, 15% support",0.0273059928196631,0.0543653045956041,"davinci-002",0.0117953705060126,-0.285303695601931,-0.345625649201947
"Braman751","legitimacy","Immigration, Clear Authority, 15% support","Immigration, Clearly No Authority, 85% support",0.0928697183098593,0.0552262785552035,"davinci-002",0.0231517664324021,-1.26240539289223,-1.26338563097383
"Braman751","legitimacy","Immigration, Clear Authority, 15% support","Immigration, Clearly No Authority, 15% support",0.0591687379177023,0.0543653045956041,"davinci-002",0.048726431811684,-0.192076659621303,-0.0594695153532268
"Braman751","legitimacy","Immigration, Clear Authority, 15% support","Immigration, Clear Authority, 85% support",-0.109534127843987,0.0550024022287794,"davinci-002",-0.0237926657749703,1.55886758749882,1.31548470565915
"Braman751","legitimacy","Immigration, Clear Authority, 15% support","Immigration, Divided, 85% support",-0.0534300329339232,0.0545721449122009,"davinci-002",0.0193722097439304,1.33405499811273,1.31339331600632
"Braman751","legitimacy","Immigration, Divided, 15% support","Immigration, Divided, 85% support",-0.0807360257535877,0.0551535006471675,"davinci-002",0.0075768392379178,1.60121957727521,1.52003687399677
"Braman751","legitimacy","Immigration, Clearly No Authority, 85% support","Immigration, Divided, 15% support",-0.0655637254901974,0.0558008196747662,"davinci-002",-0.0113563959263894,0.971443249037453,0.794838928771331
"Braman751","legitimacy","Immigration, Clearly No Authority, 85% support","Immigration, Divided, 85% support",-0.146299751243782,0.0560023582799976,"davinci-002",-0.00377955668847163,2.54489630316541,2.407352153342
"Braman751","legitimacy","Immigration, Clearly No Authority, 15% support","Immigration, Divided, 15% support",-0.0318627450980412,0.0549488487330866,"davinci-002",-0.0369310613056713,-0.0922369862970089,-0.403763595401001
"Braman751","legitimacy","Immigration, Clearly No Authority, 15% support","Immigration, Clearly No Authority, 85% support",0.0337009803921549,0.0558008196747659,"davinci-002",-0.0255746653792819,-1.06227195437135,-1.31124216880616
"Braman751","legitimacy","Immigration, Clearly No Authority, 15% support","Immigration, Divided, 85% support",-0.112598770851627,0.0551535006471675,"davinci-002",-0.0293542220677535,1.50932484442669,1.23797018383129
"CorstangeBRIEF69","welcome_refugees","Group 1","Group 2",-0.000430539609643101,0.0286787155186273,"davinci-002",0.0161829705613865,0.579297568618052,0.525893744062108
"CorstangeBRIEF69","welcome_refugees","Group 1","Group 3",0.0272435897435894,0.0289511059436047,"davinci-002",0.00974747680618659,-0.604333146080305,-0.730860300370725
"CorstangeBRIEF69","welcome_refugees","Group 1","Group 4",0.0241948092557852,0.0293033880706816,"davinci-002",0.035166226717354,0.37440781370076,0.536710990496083
"CorstangeBRIEF69","welcome_refugees","Group 1","Group 5",0.0333041958041983,0.0284984129878351,"davinci-002",-0.000898627967834353,-1.20016591052395,-1.45243528899495
